Instance,Income
166936,134772.09141209998
166937,38646.48878194999
166938,357732.7445539999
166939,150438.00634699996
166940,36706.2494544
166941,396264.9084029999
166942,16779.946032389995
166943,183262.60609762993
166944,147868.54066100004
166945,70298.12087500002
166946,43228.78711299
166947,17145.824370700004
166948,31890.5317261
166949,87464.7610843
166950,67336.08124260002
166951,55067.99302380001
166952,57486.745938399996
166953,73397.60907689997
166954,221394.34269119988
166955,57510.6641157
166956,82279.10457319995
166957,74729.21464219998
166958,180827.9534279
166959,111032.69217959997
166960,48619.0826837
166961,16279.769440835997
166962,23857.711037300007
166963,178280.09605030005
166964,32616.136792550027
166965,66242.02114610001
166966,60417.13926220001
166967,28688.973219239997
166968,99213.55495939996
166969,62824.08900759997
166970,41149.00623969999
166971,213400.25382709992
166972,34034.84942275
166973,63243.6469072
166974,43453.68221303998
166975,104100.39491589997
166976,236749.29720660008
166977,152035.24826800002
166978,362948.3876229999
166979,27403.534799069992
166980,106679.3480719
166981,69110.71816689997
166982,72969.06332410002
166983,34025.424612910014
166984,368957.0717609998
166985,233470.66338679998
166986,176393.14246790003
166987,41025.661246280004
166988,55231.51558518998
166989,99754.08444979995
166990,114683.50313239999
166991,59569.16790129999
166992,58187.60484429999
166993,51136.9184481
166994,56268.85782
166995,122168.50862039998
166996,42608.70515339999
166997,145186.95860659992
166998,150184.5053142
166999,17263.651072110002
167000,20408.249243240003
167001,30865.43988346999
167002,45432.18553120001
167003,78300.8080803
167004,23973.908303910008
167005,54798.74673722
167006,130063.6785532
167007,29186.874866639984
167008,32536.047667700015
167009,24486.96551177
167010,364633.801092
167011,20841.758458720007
167012,145929.30992519998
167013,126940.35792109996
167014,211726.41933340012
167015,111706.6491053
167016,25142.844122159993
167017,39484.74694984
167018,44264.244364399994
167019,23534.23254333701
167020,31831.017625319968
167021,36301.35720325999
167022,221464.48123659997
167023,52686.773301300025
167024,45859.97062089996
167025,107277.02337380005
167026,57753.10247339998
167027,52644.05875980003
167028,134530.68932590002
167029,144871.14205899992
167030,104789.16315839998
167031,18766.742950120006
167032,121855.91614059999
167033,16738.650569044996
167034,26419.736923840013
167035,66610.924212
167036,30368.763617580007
167037,48988.13635569999
167038,219271.5521069999
167039,161854.44372679995
167040,22062.841212420004
167041,60129.17870840002
167042,14834.945878909994
167043,223479.54075630006
167044,53951.27182011998
167045,277041.71174400003
167046,64978.271152500005
167047,223798.23670090004
167048,56044.82558919998
167049,178126.28641659996
167050,25789.372903930012
167051,34334.31913930003
167052,231194.0686210001
167053,100521.0028608001
167054,160663.76324620005
167055,100506.94767719998
167056,27755.440188029992
167057,13728.058922197004
167058,28930.766745590005
167059,31223.372917770004
167060,118153.0483784
167061,49504.02925750001
167062,56560.488271699985
167063,364999.9233329997
167064,53715.303056200006
167065,36522.06206273001
167066,68612.62144940003
167067,29454.575314340018
167068,57783.1206884
167069,93868.62656340004
167070,38574.15016103001
167071,39007.635613400016
167072,43615.30922290005
167073,205633.02039409985
167074,28061.459274689994
167075,90081.26313050002
167076,203297.58241549996
167077,471952.5402789997
167078,86163.77072019997
167079,27665.546147330017
167080,77545.93788659996
167081,11576.202920522997
167082,30684.81188208999
167083,83682.25245609996
167084,112186.61747190004
167085,18610.985600060005
167086,123309.82492960007
167087,48614.93897579999
167088,48115.420010800015
167089,16226.543732153998
167090,240408.77836299993
167091,63765.21308559997
167092,115543.24169290002
167093,32599.109334800025
167094,99412.03641709998
167095,36740.39269291
167096,45845.59922000001
167097,74270.50982480006
167098,328910.5305289999
167099,20488.269500065002
167100,23257.83089828999
167101,53972.25494089999
167102,28394.305060319995
167103,15962.087765859997
167104,61323.08045070003
167105,65264.669636600025
167106,31459.99881015
167107,410796.0266789999
167108,64514.316747399986
167109,34847.3375539
167110,26752.33457985002
167111,114462.56408710005
167112,35238.98571670001
167113,143796.6603892
167114,33389.45214898
167115,47169.727787500015
167116,82671.52409169995
167117,191972.53934199992
167118,36529.27809136002
167119,116204.86890348999
167120,69918.7122795
167121,60093.17249959999
167122,43447.31486279999
167123,105409.43092089999
167124,57207.60707669998
167125,20711.11477462099
167126,36559.511605380016
167127,158183.57556719997
167128,41856.62658280001
167129,25831.762170980004
167130,17039.002764210007
167131,712346.6631639998
167132,40562.880549170004
167133,135707.49893990005
167134,29562.32568242999
167135,77420.04679360004
167136,351537.65560399985
167137,663066.9614029999
167138,30660.608006230006
167139,502214.9281510001
167140,69055.56090240009
167141,15564.39495249
167142,141993.10977429998
167143,25606.49693212001
167144,19090.03750614
167145,48026.288953800016
167146,78192.75877519998
167147,28287.748340800008
167148,37800.89011530001
167149,37030.06455274
167150,55755.35723109998
167151,28563.86507134
167152,29816.395925477984
167153,35312.43575832999
167154,171855.44256379997
167155,49071.59533150002
167156,17949.0287705
167157,94113.55284289995
167158,49964.57702580002
167159,99833.50193800006
167160,31593.067108866
167161,50981.65330430001
167162,152052.5172786999
167163,39137.71712809998
167164,16328.217395836997
167165,34437.20309239998
167166,135183.57189799997
167167,66233.58512449996
167168,37088.75779617001
167169,111295.87914899997
167170,39271.69855029998
167171,39288.2168622
167172,17686.004564200008
167173,78545.7356241
167174,305791.5410320001
167175,45940.46651200001
167176,101372.21445600002
167177,17601.031358529992
167178,160425.57801250005
167179,54936.34822029999
167180,53275.583145699995
167181,20978.160004789992
167182,104380.97763940002
167183,14328.595386458002
167184,29463.35611083
167185,35043.183398499976
167186,25107.255624953996
167187,48285.26769840001
167188,25309.928020809006
167189,66073.2146737
167190,24915.477502403013
167191,48380.78106219999
167192,22774.47728613199
167193,72813.55302689999
167194,18278.91514873
167195,248754.24511630004
167196,112132.10656910004
167197,81379.69188179997
167198,19939.96974725799
167199,115878.25427640001
167200,109325.37025760002
167201,161217.10321700003
167202,150610.81388159996
167203,513729.54301800014
167204,22643.018858620002
167205,322669.5628200001
167206,262384.5620300001
167207,34942.474291269995
167208,76435.5678591
167209,9282.874944449151
167210,66975.48302999999
167211,36840.65615369999
167212,239702.76289499988
167213,310403.540445
167214,113042.72790899998
167215,79383.37481970002
167216,21611.014252960016
167217,24502.104011950003
167218,279562.6276719998
167219,15438.579702982996
167220,20332.958451443
167221,14995.703473520996
167222,285519.778018
167223,190584.75648679992
167224,58924.42520939999
167225,58502.05636820001
167226,36605.592916604
167227,129020.3966836
167228,15953.139159217999
167229,29767.960373909995
167230,45566.7073901
167231,15330.900625597003
167232,41095.4922614
167233,13834.165191230995
167234,15420.729159049999
167235,18172.11225350998
167236,277480.54560899996
167237,74340.08768559997
167238,242823.58352099996
167239,129516.69012230003
167240,108433.38097079998
167241,123045.55353720002
167242,92593.06746070003
167243,63103.31701310003
167244,54895.79215310002
167245,29572.24273181
167246,54004.7173797
167247,62031.25062459999
167248,56363.28096929997
167249,20176.65185740001
167250,247493.40367800012
167251,35220.80600817002
167252,26392.89092866
167253,141723.20894099993
167254,31355.090568423984
167255,167215.37059400007
167256,426957.8146830001
167257,148211.3122409
167258,17329.574433169993
167259,166646.98416650013
167260,54731.928013200035
167261,32310.91906311999
167262,57801.73158999998
167263,38938.20395288998
167264,62769.140331400005
167265,58936.79502299999
167266,71788.69516550003
167267,20271.81301769001
167268,26129.94998922999
167269,42636.46701689996
167270,21514.73409778399
167271,45056.890244899994
167272,77284.14113679998
167273,601254.6869069999
167274,220501.89202400003
167275,131663.8711089
167276,33406.595427749984
167277,70916.30833050002
167278,26397.65946629
167279,220743.43718419992
167280,61804.14470430002
167281,14954.149234900002
167282,39297.67157559999
167283,15081.707339405999
167284,76807.52512759996
167285,147230.1054962001
167286,32874.14551992
167287,310362.035673
167288,51164.63690992002
167289,140135.28442160002
167290,77220.8644744
167291,29201.625569810007
167292,130646.82499589997
167293,31270.00585100002
167294,102631.10815379997
167295,496364.3299189998
167296,75894.76197579998
167297,44672.17634010001
167298,210910.64718220007
167299,84382.32143199998
167300,69919.97280209999
167301,167692.17931430004
167302,159046.4785107001
167303,80722.40674992002
167304,243412.1764060001
167305,110719.84130659996
167306,54320.21265662
167307,73375.10623149997
167308,21709.522014599996
167309,29130.040702669994
167310,20394.59905522999
167311,101770.78991970001
167312,52123.49136409997
167313,111206.38340300001
167314,24067.40105788
167315,154994.552273
167316,77460.84943759999
167317,36794.62152769999
167318,73902.39622170001
167319,26040.20145229001
167320,226029.178493
167321,35418.160432150005
167322,33591.24437430001
167323,39177.265720600015
167324,30952.559878164004
167325,62838.00841219995
167326,59679.138893685005
167327,62697.11759719998
167328,175083.6656019001
167329,130423.19454709995
167330,20286.570842240017
167331,93555.1314525
167332,162880.2919505
167333,126741.37458149996
167334,48133.32803049999
167335,510515.82924939983
167336,35043.86335226999
167337,149745.6821091999
167338,63158.01479519997
167339,13099.6198238392
167340,33683.105277689996
167341,623670.663072
167342,276440.549661
167343,31753.957415579986
167344,43996.93719687998
167345,20325.583545629994
167346,57476.20077081999
167347,80915.00291617
167348,68274.59587999996
167349,47553.94100540001
167350,36871.1067181
167351,631895.6842359998
167352,177622.74484240008
167353,112848.0952079
167354,50772.47990779998
167355,47875.07428588001
167356,33833.46537172002
167357,24797.474496728
167358,291169.0362620001
167359,31795.57167806999
167360,29147.738497140002
167361,145229.97537379997
167362,162995.12950609994
167363,24348.035474800003
167364,130767.00349299994
167365,73158.19206839998
167366,306957.5746079998
167367,24811.735856469997
167368,109324.37559499998
167369,83541.3628609
167370,44693.3491536
167371,61164.6918397
167372,26847.922554400004
167373,320059.86514220026
167374,152508.9174402
167375,221794.28152899994
167376,14398.652908781001
167377,196752.57620499984
167378,162678.6620187
167379,25093.375826960008
167380,23470.945919740003
167381,25856.8180259
167382,94870.57768200006
167383,39662.209501569996
167384,35119.053722550016
167385,73581.3953662
167386,42437.531002
167387,86523.59444769999
167388,566084.852126
167389,155721.67126190002
167390,111777.35255089994
167391,14154.689149616002
167392,105495.30068170004
167393,132211.97991770002
167394,356616.023787
167395,44678.16457960001
167396,30651.485813559993
167397,63265.99611700001
167398,120418.24650209995
167399,171382.38357410004
167400,76387.50298120003
167401,73019.70546810003
167402,55664.80628349997
167403,397674.7403669999
167404,80625.61378680002
167405,34086.1619498
167406,30509.90117149999
167407,106571.20711689997
167408,17316.078712423005
167409,55083.28960799997
167410,475938.8890860003
167411,201420.13983310005
167412,76408.16733010001
167413,38992.96161811999
167414,182747.21058699992
167415,109645.61778299997
167416,63358.68005149998
167417,31157.97372775
167418,20378.408611713985
167419,20743.332680063988
167420,70637.0138318
167421,755204.8106089997
167422,322585.14843800006
167423,174624.74085060004
167424,55483.62716109995
167425,281673.38235699997
167426,24652.63528667
167427,320998.4304370001
167428,353909.202416
167429,157649.96731790004
167430,134347.73886150002
167431,148653.77275670003
167432,49814.639201800004
167433,28575.585245449995
167434,215776.6041386
167435,42926.69361877998
167436,207257.21640500004
167437,32314.78821159
167438,50543.865073619985
167439,13485.178159759995
167440,302888.930347
167441,49224.25130010001
167442,56036.2346516
167443,348844.5206200001
167444,164867.77057119997
167445,118450.48190320004
167446,24854.25789828999
167447,53189.362282080016
167448,45122.53785270001
167449,23731.354623876
167450,30387.046480759996
167451,187133.76896599995
167452,42961.87317050001
167453,86261.55897205997
167454,47890.1697831
167455,48088.904327100005
167456,66725.25936729994
167457,370511.36630799994
167458,47708.79410209999
167459,49626.01018187996
167460,256597.537153
167461,122094.19530529993
167462,65747.40101530001
167463,28846.892137789993
167464,54088.61866024999
167465,23332.23748523
167466,176522.58630439997
167467,91483.47219150003
167468,97756.32185649998
167469,15996.719383021007
167470,253826.65402000007
167471,66792.3351126
167472,45677.66533796999
167473,133890.67929920004
167474,96160.89136549999
167475,198847.05562670005
167476,40131.128660379996
167477,30736.576254750005
167478,291569.54270240007
167479,166774.1077573999
167480,12633.9743330649
167481,25905.52639466
167482,34273.24949152002
167483,141966.28296580003
167484,582713.2674870003
167485,101253.66944320008
167486,82336.657497
167487,151669.76758390004
167488,96240.57406039996
167489,68206.64096149997
167490,28314.95762655001
167491,12378.076810923003
167492,211720.30188400007
167493,40468.52082829999
167494,25399.67912922001
167495,42919.90051586999
167496,511705.3286730001
167497,67397.64625290001
167498,25213.624133019995
167499,35819.55016999998
167500,36730.554919849994
167501,73555.75076060003
167502,432650.04238000006
167503,37831.111748100004
167504,368282.19893019996
167505,27654.309020790006
167506,19405.186763711994
167507,627780.2941270001
167508,31244.117225440004
167509,91997.00837439999
167510,72593.44274180001
167511,63814.54695549999
167512,94755.47354380002
167513,26190.79903834001
167514,377503.97993300005
167515,194595.66225499994
167516,333915.68781599996
167517,86407.23112649996
167518,73847.1313269
167519,91415.71374789998
167520,54268.79045599998
167521,65230.04768440001
167522,151700.9540459999
167523,87879.34087649999
167524,896044.8423480003
167525,129831.78826449993
167526,261633.08902999986
167527,106240.19834420005
167528,85973.549512
167529,217665.42185799993
167530,19284.91282074401
167531,27456.744459339996
167532,90212.12981509998
167533,46813.65317567999
167534,122932.30226010003
167535,129269.90538140008
167536,182648.49249660003
167537,463355.833623
167538,66177.06565009999
167539,33733.93861227001
167540,59690.06788629999
167541,25257.34145832899
167542,29260.58729418999
167543,466819.269978
167544,82096.55559520001
167545,23507.117024009996
167546,111716.09255829995
167547,23904.79820057701
167548,86280.8167882
167549,493471.6774619999
167550,167793.56668429996
167551,84567.8088347
167552,178283.67774679992
167553,175708.92525059998
167554,22413.745342300004
167555,30025.985973800016
167556,68281.49279139999
167557,398196.67719899974
167558,32750.91349095998
167559,20485.04931780999
167560,773222.4337659995
167561,35607.87692463599
167562,73840.81669110002
167563,154609.9340807
167564,151070.35345489995
167565,51711.0054439
167566,40832.90268710697
167567,221375.00542190004
167568,29286.882818200014
167569,339822.10781600006
167570,151758.0533447001
167571,18654.495510620003
167572,78987.8488536
167573,210387.12173000007
167574,36428.9653769
167575,72305.79738200005
167576,79453.68608130001
167577,174318.2110058
167578,27850.320719859992
167579,39170.79407215001
167580,427734.29646799987
167581,17879.693706562
167582,164928.24252799997
167583,124109.02164189995
167584,14907.565705740002
167585,26325.18499262999
167586,28205.24104724999
167587,82329.00016580001
167588,104307.09945550008
167589,14302.519891970001
167590,140523.7726553
167591,49818.281645800016
167592,233868.51146100005
167593,57419.9569154
167594,89562.69567929998
167595,68861.13168559998
167596,32518.338927579982
167597,154571.20380869997
167598,86813.29898959999
167599,88625.0865513
167600,297372.6033949999
167601,50852.83536519997
167602,23000.749084419986
167603,44721.35029620004
167604,56686.87227409997
167605,295106.58142299997
167606,32986.14986582001
167607,36147.63294419999
167608,56858.56527459998
167609,284503.4953075
167610,43961.360259569985
167611,60789.8148144
167612,56823.31447470001
167613,224647.72144059988
167614,63689.4513566
167615,92506.20192919997
167616,196613.86962339998
167617,49132.75673429998
167618,149735.72011290008
167619,101259.54874440003
167620,67720.56174940002
167621,112586.26964490002
167622,92952.11437340005
167623,20852.399895140017
167624,61538.60964949997
167625,25181.986884260004
167626,26949.889547799983
167627,52102.4588451
167628,41229.785326400015
167629,22383.78156791
167630,149089.978824
167631,342238.33094
167632,54243.44676312002
167633,882959.5038460004
167634,164754.34012430004
167635,17215.62850450401
167636,65074.864365099995
167637,856986.2480089999
167638,15562.289636006004
167639,39890.74279919999
167640,17707.89059737202
167641,58184.60811670001
167642,373413.2223759999
167643,62651.74410659999
167644,206489.72607600002
167645,50055.12990459999
167646,18347.689555029992
167647,225991.71267499978
167648,225034.07045630005
167649,27554.279340160007
167650,86461.36640040005
167651,129351.0229397
167652,64846.85445509998
167653,29246.130889670007
167654,122690.80736480007
167655,111335.57714179992
167656,465626.4160259997
167657,25626.736624639994
167658,20917.888979639996
167659,25573.917309109987
167660,49074.684789000006
167661,596863.339325
167662,31667.06042023001
167663,67576.96775000001
167664,244524.83105799998
167665,94496.05743780002
167666,22554.979047713998
167667,123726.70921500005
167668,372529.7030570002
167669,34376.44042990001
167670,102857.06799645002
167671,349209.3661140001
167672,132104.52791810004
167673,47838.727807899995
167674,283169.50874630007
167675,19622.652192872007
167676,232594.82735299997
167677,36377.51087486001
167678,17802.101873412004
167679,184202.79438599994
167680,70336.63120159999
167681,244116.21598930002
167682,57098.585449200014
167683,255037.31440369997
167684,30910.85984688001
167685,39988.57140629998
167686,11760.789112254999
167687,52210.117176399996
167688,91663.26376949997
167689,154104.66132330007
167690,22721.59847456
167691,44597.103921999995
167692,69323.37595331
167693,139715.45451009995
167694,22907.136852850006
167695,30462.857621434017
167696,368185.4988170001
167697,30890.26323303
167698,216913.05431619997
167699,30830.94407089
167700,19378.030732310002
167701,17716.294229601
167702,31286.255537400004
167703,83948.62154469997
167704,78373.96534390001
167705,25026.360217149995
167706,155495.9048473
167707,57141.96318789999
167708,161104.21134400007
167709,56409.094297400006
167710,73885.00872329998
167711,143130.29950349993
167712,29921.689095489997
167713,61131.06220920002
167714,35051.12195440002
167715,45539.53131929998
167716,32691.711031465995
167717,19405.897752494988
167718,18823.515498379995
167719,204845.95125680015
167720,137858.40818629996
167721,151157.6262151
167722,122790.69370030002
167723,52215.40835970002
167724,67069.60518339997
167725,152696.3693775999
167726,52816.68175840002
167727,40013.9721968
167728,21610.544115230005
167729,45286.121421600015
167730,17093.523767592
167731,25539.209116780992
167732,16283.082281320001
167733,33185.994607399996
167734,48525.92221689996
167735,69316.08420879999
167736,307436.454387
167737,22189.719936914007
167738,49800.49701294
167739,16116.545626280995
167740,54554.54773870001
167741,180087.22650250007
167742,299233.06856299995
167743,290728.72342530015
167744,51463.02326129998
167745,25301.17070483
167746,52451.51666250001
167747,32066.785384670016
167748,51996.46758009998
167749,43633.28709457
167750,491735.09115700005
167751,73329.55104500001
167752,86470.29678669997
167753,20152.540358059985
167754,48544.20730110001
167755,20430.53108215
167756,176639.67443469993
167757,26863.43059622
167758,34703.281947700016
167759,161070.85880950003
167760,792359.8229149999
167761,393614.44577600015
167762,20648.449644170003
167763,163823.9484006
167764,44433.08484843
167765,30760.699199299994
167766,26474.090464599998
167767,583270.0191300001
167768,33480.52053864998
167769,71116.99751278602
167770,287821.66843099997
167771,53004.540160500044
167772,23834.02918629999
167773,37119.678390800014
167774,23129.195362550003
167775,33810.178316470025
167776,33290.85056657003
167777,47375.8304677
167778,29966.98459154
167779,61747.1558951
167780,37790.293860500016
167781,62764.17574159997
167782,88196.1362436
167783,29476.897897250015
167784,100933.2115907
167785,57240.315843600016
167786,42200.76287029999
167787,66392.42309909996
167788,21424.276791260007
167789,12212.811249469998
167790,126508.1094798
167791,49188.3079845
167792,238808.22645520006
167793,175397.0368115999
167794,32482.01992029
167795,151347.18540079996
167796,48537.8545364
167797,73749.17536810006
167798,31358.559605920003
167799,33404.349792919995
167800,179493.58083900006
167801,68859.61119870005
167802,49046.812655199996
167803,82500.89156180005
167804,33496.14322153999
167805,30786.18027448002
167806,717686.4222950003
167807,106255.32366599998
167808,31726.53849253
167809,73858.33099280001
167810,13482.52197005
167811,24662.776015209995
167812,470960.2810769997
167813,42374.45613836001
167814,26863.597078729992
167815,30296.118767669985
167816,41644.81798963999
167817,369855.47241199994
167818,100896.99794439996
167819,13426.695874669998
167820,99564.19098729995
167821,210018.98856299993
167822,189425.04622809996
167823,90452.93069209995
167824,279012.350798
167825,65673.69135700003
167826,168141.29166520006
167827,348362.269929
167828,225706.22531500005
167829,89968.82458300002
167830,211424.38010169988
167831,184249.45231800008
167832,166187.3424662001
167833,52992.7222174
167834,21640.635163636995
167835,55028.62154629999
167836,112386.15724330003
167837,128003.16399230003
167838,31384.125904799992
167839,43381.19415170001
167840,78365.21883009997
167841,74799.01837079995
167842,61956.791314500006
167843,202748.65860600007
167844,34913.79343499999
167845,114038.5485668
167846,16806.161547204
167847,25711.212500880003
167848,114341.2257807
167849,139610.7074953
167850,84268.53775870003
167851,405412.03122700006
167852,23195.75536334001
167853,165273.9095646
167854,39880.48853592
167855,296088.379001
167856,42824.856678099975
167857,24297.62478458001
167858,397875.86149599997
167859,61607.45418909998
167860,28403.13448869
167861,144429.30855060002
167862,41799.67988839999
167863,38317.263060859994
167864,144525.84154639998
167865,93280.4464506
167866,430289.535832
167867,63698.59899359998
167868,61286.72902029996
167869,103820.90644329993
167870,49057.23860110002
167871,40938.838229
167872,92502.77357029996
167873,595888.2583119998
167874,57396.980009199986
167875,103203.89234309996
167876,200966.99442349997
167877,89265.17241640002
167878,62521.82018520002
167879,41539.527711200026
167880,77503.70003010001
167881,46128.03290459998
167882,108626.93870520004
167883,18163.378398909997
167884,16011.438563109992
167885,32960.255517920006
167886,42377.464340499995
167887,76781.2111931
167888,19558.23662333999
167889,29437.976138809994
167890,122899.3045803
167891,384072.414736
167892,104610.88205049999
167893,22135.820080975005
167894,17959.486936710004
167895,94256.30501370005
167896,89857.51843800004
167897,352376.13308299996
167898,53027.59639319998
167899,317485.62132999976
167900,48701.10432589998
167901,93956.69050369997
167902,145385.97610980002
167903,41904.54249200001
167904,19687.20553295999
167905,98841.8954372
167906,13159.686946271295
167907,35460.14034614
167908,64989.307799300004
167909,437862.58211300033
167910,22484.89652056701
167911,18546.349687219
167912,62289.35123659002
167913,538718.6361369998
167914,50541.35348909997
167915,225993.67777899996
167916,61212.966916799975
167917,194035.0068324999
167918,42185.50291000001
167919,354687.64224199986
167920,80219.87283820001
167921,384918.9869660002
167922,25281.055684599996
167923,53091.35756200002
167924,95196.0225437
167925,44894.128534639996
167926,56936.33999170001
167927,50217.27384099999
167928,18368.717603680987
167929,47124.620016799985
167930,74263.0848466
167931,28191.407605899985
167932,249953.14401100008
167933,73443.98839670002
167934,64785.470235699984
167935,28056.127787550013
167936,37747.52111296001
167937,47478.6905228
167938,14042.64335322
167939,60248.71958469996
167940,28277.503624529996
167941,85837.2018846
167942,229788.023228
167943,47165.527804430014
167944,138822.4565684
167945,78566.75464930001
167946,43648.53780149999
167947,132198.61210340005
167948,18491.41991323399
167949,57526.611554500036
167950,22846.320768929996
167951,19151.95682529
167952,181399.4334516
167953,170886.59887329995
167954,18089.796988000002
167955,40401.93617025001
167956,32000.401740409983
167957,57154.102073500035
167958,65572.06259520003
167959,71424.1250632
167960,23620.886146419998
167961,75732.167287
167962,64574.88097819996
167963,191348.06660999986
167964,198628.82597399992
167965,26621.935046050014
167966,29961.510162970004
167967,168500.12247829995
167968,44716.269106830005
167969,16497.062729475212
167970,97100.06891740003
167971,201777.18996899997
167972,27339.73677717
167973,37215.624541189994
167974,119379.55996570006
167975,281560.745271
167976,601940.1923219999
167977,108102.7725920999
167978,199039.37732950004
167979,296545.84112899995
167980,40332.3349277
167981,104963.02855000006
167982,43717.618733
167983,99668.15781880001
167984,66739.13945160003
167985,25344.37471740999
167986,84471.51404129999
167987,48412.0668355
167988,54071.0069795
167989,670515.9783269999
167990,362077.8570019999
167991,37669.11129755999
167992,66974.18888959997
167993,93728.93712930001
167994,168246.8078351
167995,35153.74675236001
167996,60083.011957800016
167997,168071.38910579984
167998,67177.05204659996
167999,41594.71092627
168000,211362.33659279995
168001,45178.57701459997
168002,45078.072219670015
168003,175246.42857839994
168004,38035.3572764
168005,37093.75310684001
168006,85505.25379850002
168007,23024.597666640002
168008,70576.92211350001
168009,95700.97270679999
168010,18922.926225409996
168011,83552.19202250002
168012,65957.96361310003
168013,144263.17837034
168014,9312.401145458007
168015,27054.31047304998
168016,51579.35347869999
168017,218144.0628790001
168018,284800.648719
168019,22028.082291219987
168020,23014.85194936999
168021,91150.56402810002
168022,45299.578789299994
168023,27219.36980013999
168024,13756.652413587803
168025,396525.0219225003
168026,176071.44511580004
168027,88348.04780539998
168028,203026.036382
168029,56430.79375709999
168030,16189.099495079994
168031,14226.351274960007
168032,161988.76866710008
168033,30269.586475710006
168034,13237.196925850008
168035,34265.034625159984
168036,117139.98083559994
168037,41358.404683769986
168038,266424.61847000004
168039,391242.28848800005
168040,19307.524497014998
168041,52733.75892319997
168042,27188.33912208
168043,45209.33405429999
168044,24323.311862240007
168045,82298.9124751
168046,33031.86368500001
168047,410602.6888179998
168048,162183.02530819993
168049,37628.65693809999
168050,208397.289507
168051,65370.65661990004
168052,62359.8830502
168053,53127.912266
168054,42680.795514900004
168055,25819.066556310012
168056,76945.14270329996
168057,56140.741281999995
168058,16281.22995904102
168059,41897.48090542001
168060,137382.32769700003
168061,16440.08933523301
168062,37903.91358939
168063,38973.509523999994
168064,23349.708147740002
168065,544775.7728879999
168066,157097.61871629997
168067,34355.93871998
168068,19565.46412336001
168069,25243.138027679986
168070,42011.19477079399
168071,15438.244608075003
168072,25051.44140942001
168073,314723.960002
168074,37207.206933040005
168075,34259.95402268
168076,117107.98026529988
168077,33665.13639439999
168078,622317.5562880001
168079,368816.14405199984
168080,247534.27264999994
168081,34984.07628669201
168082,280536.9789015
168083,26943.993520239994
168084,295036.69674100005
168085,60669.880741640016
168086,103844.34066530003
168087,267064.7392420001
168088,55354.8620776
168089,261175.497856
168090,237225.77550899997
168091,43675.27300472002
168092,30966.542696409997
168093,256671.40403399998
168094,33083.11788852499
168095,35780.27446399999
168096,24628.436833439995
168097,54841.7537317
168098,44860.25314079997
168099,40267.082250800006
168100,15017.176133821002
168101,153819.1426726999
168102,25862.517596850004
168103,68372.95395409998
168104,43836.02275669998
168105,250783.42979799994
168106,25529.06512749001
168107,121112.62819869997
168108,81532.55914619999
168109,232566.0000349999
168110,239405.20670299995
168111,40588.19733324001
168112,30239.11820344999
168113,66386.27580169999
168114,80269.25176230002
168115,22105.05590011
168116,92166.28679320002
168117,34470.21229226
168118,49296.23983849997
168119,43962.9389242
168120,114408.72492159989
168121,15573.232904979996
168122,45515.98181030001
168123,79592.19733809998
168124,44506.649807799986
168125,113544.66687909992
168126,15179.297920360008
168127,118282.61139729997
168128,171247.14546079998
168129,55788.20482793998
168130,22861.226174594005
168131,15922.495332076998
168132,99606.94233749995
168133,225413.73633639995
168134,47535.773684299995
168135,142501.02215139993
168136,178111.5514722
168137,88373.23349160001
168138,125913.51174489995
168139,43720.7495718
168140,55658.175087400035
168141,58799.09357079999
168142,17124.194172747935
168143,29704.194727420007
168144,63816.04697273
168145,296776.93633599987
168146,41155.22084436299
168147,61312.84092229998
168148,102325.86615100002
168149,21291.315141186995
168150,81054.5910985
168151,171039.37027230003
168152,19341.024944330005
168153,99118.98821689999
168154,68374.05658719997
168155,42434.4140266
168156,32498.797023370003
168157,18653.47412175
168158,713921.1346079998
168159,71040.64543320001
168160,89723.9880675
168161,51525.62309639996
168162,57062.77465450003
168163,23918.619489329998
168164,15952.699001509995
168165,48743.86732980001
168166,132609.90692729998
168167,34269.22632157
168168,75129.87878630002
168169,173944.2507063
168170,55791.75779160003
168171,25903.12174739
168172,92806.53669660007
168173,102268.61483949999
168174,39528.580014540006
168175,65481.99356100003
168176,46697.08473840002
168177,63730.35726569999
168178,92563.19778329994
168179,55144.96755580002
168180,66184.0761519
168181,285077.6270560002
168182,139385.59147450005
168183,36469.96926343399
168184,59235.93539030002
168185,24287.306688476998
168186,170243.71110500008
168187,268068.8528080001
168188,69602.04943940001
168189,764572.6583319993
168190,72131.179939
168191,39171.63293094999
168192,231362.31156599996
168193,100702.7413088
168194,55836.76330960004
168195,63428.78216209999
168196,21251.44504692999
168197,317557.13438799995
168198,19631.1930461
168199,739944.1830300001
168200,136041.16397579995
168201,121779.68603880004
168202,49369.63118933001
168203,29025.22563209
168204,170496.46933000002
168205,17950.60039718
168206,21926.492344380003
168207,59854.803220799986
168208,38455.657433579996
168209,21451.953937452687
168210,23629.254960883994
168211,70076.3571649
168212,48301.70734379999
168213,69740.794999
168214,20731.34326664
168215,32009.409795630003
168216,37646.69831719999
168217,457813.2134239999
168218,129453.51961359999
168219,195331.64644030004
168220,112972.0161909
168221,111343.56784559999
168222,27888.732109500008
168223,20221.76162884
168224,20771.739319930017
168225,220577.02424420015
168226,85440.23593640001
168227,92791.71460010001
168228,87461.56888889996
168229,49766.87157159997
168230,221260.08667299993
168231,122266.11492539995
